country,hap_score,sunshine,temperature,GDP,population
Mexico,0.7579860376560187,0.5327077297728515,0.6976977125884496,0.05928137811605598,0.08973003982818033
Chile,0.7554474296594034,0.6360078935214345,0.47001736030070485,0.014411059223218649,0.013103500869664268
Panama,0.7457160990057118,0.1748750892219844,0.8854571360616352,0.003123947013588537,0.0027268448026930127
Brazil,0.7433890416754811,0.38232431380183,0.7951085741213714,0.09297769153221098,0.1491126024025721
Argentina,0.7368309710175587,0.37506822857622724,0.5844802658758474,0.025436459230732993,0.03147572154037572
Uruguay,0.7349270150200972,0.4846958055170678,0.5910486644127181,0.0031038429668627794,0.00220803831124439
Saudi Arabia,0.7332346096890207,0.801738254188185,0.9183695395259893,0.03813346680491183,0.023780563962688902
Singapore,0.7273111910302518,0.29197631943569735,0.9138977987316541,0.018215271924415126,0.0037692010581756256
Spain,0.7203300190395598,0.6177100390477391,0.5673140499673086,0.06888251126367692,0.03311807753388023
Colombia,0.70975248572033,0.25413570138976377,0.7523626828370122,0.01618806920084312,0.03515978256698709
Slovakia,0.6913475777448699,0.2993659990762902,0.43512071077205594,0.005095281665352592,0.003632361351997803
El Salvador,0.6900782737465623,0.6843851030776337,0.8771979896727331,0.0012362193551637417,0.004326859316023273
Nicaragua,0.6845779564205627,0.6016290884662217,0.9245949448404791,0.0006057109761012606,0.004358777290687465
Poland,0.6807700444256399,0.10244783138094644,0.36655785914816724,0.02847323715882087,0.02682674966349772
Uzbekistan,0.6750581764332558,0.6285006507956503,0.5118583079375028,0.0025273687601447808,0.023248153006770012
Thailand,0.6699809604400254,0.35605869756896336,0.9583028249943875,0.024553028545250263,0.04925511585283208
Italy,0.6547493124603343,0.43771255825670735,0.556423002534273,0.10141854680372704,0.04283280606104156
Ecuador,0.6490374444679501,0.24459419742200975,0.6572907705884061,0.005192354004511187,0.01193065541697035
Lithuania,0.6445948804738735,0.152832010748625,0.2874234512989106,0.0025803260682623233,0.0017461560822375052
Slovenia,0.6437486778083352,0.27207456858546436,0.39456295831971866,0.002600338289846187,0.0012272989635559357
Romania,0.6431140258091813,0.33085611118108926,0.4398917926455455,0.011688560642685251,0.013634590526109214
Latvia,0.6405754178125661,0.17970357307805362,0.30081911277971546,0.0016433432430122622,0.0011226788562611275
Japan,0.6367675058176433,0.21278918419616252,0.5511194509107857,0.24434878287715933,0.08997128073234993
South Korea,0.6283054791622593,0.3651383465591806,0.45673236610599527,0.08365814814939877,0.03653171069999844
Northern Cyprus,0.6198434525068753,0.8343200235126174,0.7363230394085507,0.0012120492019487767,0.0005965036067101018
Cyprus,0.6044002538607995,0.8343200235126174,0.7363230394085507,0.0012120492019487767,0.0005965036067101018
Russia,0.6145546858472604,0.27161796195994453,0.18893157780587025,0.08038243610019105,0.10276981598581678
Kazakhstan,0.6103236725195684,0.46374438426334147,0.16244840256336743,0.008674808605840427,0.012780688797323334
Bolivia,0.6022847471969536,0.40450098669017936,0.5015348639739311,0.0019284019904409462,0.007843954580615094
Estonia,0.5995345885339538,0.2766931183608348,0.2654823429515177,0.0014523026538019654,0.00069113731404128
Paraguay,0.5872646498836471,0.6197254062224461,0.7723604451883519,0.0019253842511962247,0.004708580808785149
Peru,0.5834567378887244,0.40082714027795313,0.6142130404532796,0.010772427874426074,0.02255874201006625
Moldova,0.5785910725618785,0.3354746609564598,0.38996436803837514,0.0005296114591377952,0.0016796069410589531
Hungary,0.5743600592341866,0.25234076499979013,0.42619649370828067,0.007764960963781564,0.006719048839163933
Libya,0.5629363232494182,0.7772179535625815,0.7209028245498214,0.0025261434582236827,0.004510703912283387
Philippines,0.5540511952612651,0.3258596800604611,0.9078968498303128,0.016801512655579564,0.07579729126605596
Honduras,0.549820181933573,0.3916530209514215,0.777916630545682,0.0011333432940473201,0.006584964395353798
Belarus,0.5453776179394965,0.20153671747071436,0.2762835174947822,0.0028863034809902795,0.006478905333747915
Turkey,0.5453776179394965,0.4225133308141247,0.5623009776518401,0.03774290812981196,0.058461882099230034
Pakistan,0.543050560609266,0.7493876922646293,0.7828360196231416,0.015235647281224283,0.1510799110733937
Portugal,0.5299344192934208,0.6060097129501337,0.5236429809333073,0.011724336393168408,0.007081467094980759
Greece,0.5189337846414216,0.6071293613805264,0.6043740844719782,0.010256750111501546,0.007401673647473988
Montenegro,0.5166067273111912,0.484947726413906,0.49539585264416747,0.00024081085453036552,0.0001921738456692651
Croatia,0.5111064099851914,0.3969853466011674,0.44595478319629567,0.002993846940521446,0.002663364670114494
Algeria,0.5056060926591919,0.8175043036486548,0.6131074345506292,0.008459921049196307,0.02985986640761011
Morocco,0.4969325153374232,0.7677149375096223,0.614662674464354,0.005703443022556921,0.025439377372199163
China,0.4952401100063466,0.2970847153993647,0.5251401259554156,0.6741090177421316,1.0
Azerbaijan,0.48572033001903947,0.369651929294202,0.5516254442881056,0.00225954493425879,0.006836138220015614
Macedonia,0.4823355193568859,0.4249065793340891,0.4688810497091428,0.0005891099118542446,0.0012289554010507955
Nigeria,0.47598899936534805,0.5619851366670866,0.8858076318638205,0.019244266919191157,0.13941881714947943
Mongolia,0.46964247937381004,0.6161565268505691,0.0,0.0006131270244532832,0.0020090404850216124
Vietnam,0.4649883647133488,0.3343200235126172,0.8843787178371967,0.01187080434411824,0.06787845401649545
Indonesia,0.46287285804950284,0.5015954990133102,0.8812333957140212,0.05054168214457461,0.19061354857671128
Somalia,0.4393907340808124,0.7456858546416426,0.8861026458343064,0.00025762252043631594,0.010450248098006343
Cameroon,0.4379098794161201,0.35190200277112976,0.8524663407998192,0.0019131769168954905,0.01772918635856567
Bulgaria,0.429024751427967,0.35730780534912054,0.3563400662847848,0.0031935210740587586,0.004757759104586051
Gabon,0.39200338481066216,0.1650921610614268,0.8818312560988901,0.0007921175321855875,0.0012596583221242679
South Africa,0.38481066215358584,0.7618157898419898,0.610872058115638,0.01961550137679244,0.040958001188469303
Iran,0.3812143008250476,0.691430490825881,0.5883406421686884,0.014255076374531028,0.058076911193784525
Ivory Coast,0.3735984768352021,0.4174833102405847,0.8919335729543854,0.0027883089906242616,0.017624341637490888
Ghana,0.37063676750581764,0.43688681753929287,0.894294218197419,0.0032389261340165245,0.020974211586361854
Senegal,0.3651364501798181,0.7639501196624261,0.7807307330670391,0.0010953186188656554,0.011053567128554528
Tunisia,0.35688597419081863,0.7234118486795148,0.6600159599179337,0.002039148034596572,0.00799516814259205
Albania,0.3556166701925112,0.5109795524205402,0.5309326771539781,0.0007091100974218165,0.0017923858765139795
Bangladesh,0.3374233128834356,0.3102825712726205,0.865422993395973,0.013269321605150618,0.11481970638003228
Iraq,0.32811508356251334,0.8035436872821936,0.7926677242396871,0.011004958917207855,0.027153939921899108
Mali,0.3262111275650519,0.7444962281843504,0.9479586642571195,0.0008019927449622146,0.013352065609180284
Burkina Faso,0.32134546223820615,0.7901918797497589,0.9705408367175914,0.0007447037761796575,0.013832461718134023
Egypt,0.320287708906283,1.0,0.7999409838689241,0.012089097642417489,0.06993038503759791
Mozambique,0.3198646075735138,0.6344207918713526,0.778203375589328,0.0006940425395836602,0.020780901836719573
Kenya,0.3183837529088217,0.7150459755636732,0.7682771068536512,0.004447178463464034,0.036394455280062764
Zambia,0.3114025809181299,0.6879399868441313,0.7274628398428911,0.0012503252102920774,0.012121295471399219
Mauritania,0.3069600169240533,0.8418356636016294,0.8252611269302497,0.0003305801345071825,0.0028883128750503296
Ethiopia,0.3056907129257457,0.6316286685980603,0.5380919673599673,0.0040622633819761625,0.07763200507461142
Georgia,0.3035752062618997,0.3018852080446741,0.41887538149316345,0.0008276501888626506,0.0024057405081395044
Armenia,0.2995557436005923,0.48158878112272746,0.41615019216363597,0.000578187362872187,0.0018532562108870799
Chad,0.2953247302729004,0.8507368686232526,0.9780193252822443,0.0005190560288821749,0.010785031015230491
India,0.27184260630421,0.49965150942604053,0.8740805484248395,0.13102368115827517,0.9642630798124944
Niger,0.26676539031097957,0.7866649871940212,0.9899176886126657,0.000595203188043836,0.015751565419534593
Uganda,0.2657076369790564,0.410211193685183,0.7490847498316213,0.0015712864691299403,0.03021683617487841
Benin,0.26147662365136454,0.5472701571706483,0.9044956732618035,0.0006657346469495061,0.00793800357905872
Sudan,0.26105352231859535,0.936096065835328,1.0,0.0014760632679973462,0.02955547337828671
Ukraine,0.2534376983287497,0.2636772053575178,0.3648412788384385,0.006324209779587472,0.03156700458055737
Togo,0.23143642902475148,0.526073812822774,0.9059898594504728,0.0003188278880327896,0.005373883972831262
Guinea,0.22403215570129048,0.46731326363521847,0.880955461159384,0.0005490329193544621,0.008600619221400947
Angola,0.1882800930822932,0.4253264474954866,0.7634122215627823,0.0048911225862383854,0.02171770387680653
Madagascar,0.18383752908821666,0.6455193069376215,0.6216348024015457,0.000641360957626722,0.018475083799105126
Zimbabwe,0.16649037444467957,0.7298988117731035,0.6694594300219838,0.000852677392122513,0.010044222681191603
Afghanistan,0.1537973344616036,0.7759583490783895,0.6138448212881896,0.0008496540432393647,0.026254285435721843
Botswana,0.1449122064734504,0.8815411960644363,0.7260820179738017,0.0007943939497584811,0.0013557730542840402
Malawi,0.14427755447429666,0.6167023554603854,0.7315283955392258,0.0004531460702002851,0.012685682872871055
Tanzania,0.08419716522107047,0.7183314439266074,0.7767429764135537,0.0027394158178205954,0.03990333181948637
Central African Republic,0.03765601861645872,0.5120292228240332,0.8826670401020729,8.152034537719535e-05,0.0030758924775945917
Burundi,0.0,0.43935004408615713,0.7059036136543988,0.00010323252880040717,0.007717200389687938
Democratic Republic of the Congo,0.28918976094774707,0.3770416106142672,0.8556298619400418,0.0018134193979747971,0.0541153844082408
Republic of the Congo,0.22932092236090543,0.15605100222530136,0.8556298619400418,0.0005504131398022426,0.003211172722385734
Somalia,0.4552570340596574,0.74568585296217,0.8956030319398417,0.0002324462630940021,0.00958671507294708
Syria,0.021366617304844505,0.8035436889616663,0.6368792007593189,0.0007739113727186606,0.012581715215127602
Jordan,0.48381637402157823,0.8035436889616663,0.6361300159821466,0.0018458924749465053,0.006356107910646405
Yemen,0.24793738100275017,0.8035436889616663,0.8405871013632619,0.002033075268790515,0.018643057114366274
Myanmar,0.29659403427120806,0.3770416106142672,0.9177886373386507,0.0030325359501282784,0.03731298302823484
Laos,0.4169663634440449,0.15605100222530136,0.9177886373386507,0.000673690186623678,0.00535035157928612
Sri Lanka,0.2889782102813624,0.15605100222530136,0.9215523456411423,0.0038844354891608367,0.014701349107872108
Malaysia,0.6060926591918764,0.15605100222530136,0.9118230040655562,0.014594604522307809,0.02133348810149751
Venezuela,0.8261053522318594,0.6585212226560861,0.8938907625862184,0.023376405641481468,0.02119862713576232
Suriname,0.7116564417177914,0.6585212226560861,0.8911920422693318,0.00022247747208612795,0.00014718620124903103
Haiti,0.34123122487835833,0.6585212226560861,0.8556298619400418,0.0006934256174824998,0.00737504657518253
Dominican Republic,0.4188703194415062,0.6585212226560861,0.8658322105820039,0.0,0.007079939721276932
