country,hap_score,sunshine,temperature,GDP,population
Moldova,0.5800679194923969,0.3354746609564598,0.40498772294325547,0.0005428858634819084,0.0015979663165662206
Montenegro,0.5683543983393476,0.484947726413906,0.448019481395537,0.0002018434970005873,0.0001806675903503967
Russia,0.5683352949781619,0.27161796195994453,0.2355976344019705,0.07077712959156304,0.10190089155322382
Belarus,0.5671715386504621,0.20153671747071436,0.25479209951161574,0.0028501387720124764,0.006389994381952052
Greece,0.5624212697223304,0.6071293613805264,0.5619971128679743,0.008986734808723418,0.007326219204635411
Croatia,0.5604563565508136,0.3969853466011674,0.4097906154717892,0.002704358678095127,0.0026097503362733773
Libya,0.5574230216682033,0.7772179535625815,0.674303175845227,0.0011873614957930423,0.004611509351771204
Mongolia,0.5512037982020936,0.6161565268505691,0.0,0.0006095812481867271,0.002064302841131227
Vietnam,0.5316112474316481,0.3343200235126172,0.8948037619660073,0.012915778264583677,0.06874710802952999
Indonesia,0.5186577385047042,0.5015954990133102,0.8648307704006414,0.050489614290273786,0.19365117159514914
Ivory Coast,0.5086802545675879,0.4174833102405847,0.8793871365226696,0.0029021774770958937,0.018440731723796743
Benin,0.5053798370070226,0.5472701571706483,0.8838293624025253,0.0007211939404839237,0.008334782524292098
Azerbaijan,0.49561221666357835,0.369651929294202,0.5105650144356599,0.0020077060489376145,0.006895586157055163
Macedonia,0.4946583241203245,0.4249065793340891,0.4196284503925955,0.000559502641361558,0.0012094944516189206
Ghana,0.4924071337196193,0.43688681753929287,0.8782783788888586,0.0032450342255429102,0.02176895622433353
Turkey,0.48931667094277415,0.4225133308141247,0.5081940791999882,0.03433549472892264,0.05953127227402002
China,0.4878095096824248,0.2970847153993647,0.5269086775856013,0.7026463431663463,1.0
Bulgaria,0.4835361870259199,0.35730780534912054,0.3005558403712794,0.0033098029320545058,0.004655979541682246
Morocco,0.4822579927204282,0.7677149375096223,0.6242031717978462,0.005449678404081175,0.025907455120156256
Cameroon,0.4803693108043322,0.35190200277112976,0.8363286203826116,0.0019216672627129904,0.01855954173937195
Algeria,0.4651455083062717,0.8175043036486548,0.6078334817373158,0.006895049205869545,0.030827820603269673
Senegal,0.4605097685459796,0.7639501196624261,0.7817206767221598,0.0011503882548326387,0.011610589652975128
Guinea,0.4545003176742679,0.46731326363521847,0.8783141307573986,0.000722602154336015,0.009050520901301545
Niger,0.446926577647972,0.7866649871940212,1.0,0.0006300273560542187,0.016901176840041075
Albania,0.4417947880640934,0.5109795524205402,0.4772483203367417,0.0006847344986648531,0.0017520565738345002
Bangladesh,0.4322751470374185,0.3102825712726205,0.8565388818434467,0.015392740064798717,0.11649457115063395
Gabon,0.43160744053330524,0.1650921610614268,0.8670462210949509,0.0007052187913848679,0.0013181014482360918
South Africa,0.42870764698967245,0.7618157898419898,0.5014913850738575,0.015983846125690385,0.04178631597483977
Iraq,0.4231180144953525,0.8035436872821936,0.8053363973509129,0.00793300716076495,0.0282554149327587
Burkina Faso,0.42004656388964495,0.7901918797497589,0.9732171285178488,0.0008301099262169901,0.014559304668057911
Gambia,0.4165935016289167,0.7318302053155309,0.8636491190199936,6.335043159436312e-05,0.001453463012144629
Mali,0.41253004275685784,0.7444962281843504,0.9439154367124462,0.000807763491319164,0.014096763082381341
Nigeria,0.41153803449050674,0.5619851366670866,0.8722517606108838,0.02060628853243499,0.14588014766720445
Armenia,0.4025143520973703,0.48158878112272746,0.33965354415693033,0.0005775195783760441,0.0018409466191411574
Georgia,0.4017131040635054,0.3018852080446741,0.3812997490623565,0.0007304980511707382,0.0023793713859760323
Iran,0.4016749885311823,0.691430490825881,0.5521039118459584,0.00968527244512282,0.05928589930962022
Mozambique,0.3923652110981792,0.6344207918713526,0.7197026523839063,0.0006432987223616022,0.021898330107716805
Kenya,0.3846198140098083,0.7150459755636732,0.7312343163972913,0.004795276982655651,0.037860656223030295
Ukraine,0.38036550390598933,0.2636772053575178,0.3642875934270523,0.007395696528835103,0.031028910537083395
Uganda,0.355812911613014,0.410211193685183,0.7101292463775936,0.0017687459794771005,0.032167680740906826
Chad,0.35403866767470976,0.8507368686232526,0.9769501632443802,0.0004910318595355793,0.011385097404295191
Tunisia,0.34822006822553236,0.7234118486795148,0.6303567092091413,0.0019606077556563626,0.008118854542480066
Mauritania,0.34486243177145826,0.8418356636016294,0.8489274439437675,0.00035188865158750733,0.0030365161334078164
Togo,0.3091113801293837,0.526073812822774,0.8822805644747836,0.0003357071254563671,0.005609302503000258
Ethiopia,0.30892061989689734,0.6316286685980603,0.49691319716143656,0.005111770536218043,0.08124211978157239
Madagascar,0.3049906113645422,0.6455193069376215,0.5343487763417066,0.0005973200982603356,0.01937138430294132
Egypt,0.30228166905266957,1.0,0.7539220811634859,0.01740661501669419,0.07228882885852791
Burundi,0.2305314958340256,0.43935004408615713,0.6775140983783479,0.00010982224194339921,0.008170013551448158
Zambia,0.22749816095141537,0.6879399868441313,0.6429926337659526,0.0008385588032412023,0.012773264498005204
India,0.19199508881688426,0.49965150942604053,0.8687168797137091,0.12693978641153947,0.9780761446214672
Malawi,0.18526080335605016,0.6167023554603854,0.6498866733223593,0.0005556194793641423,0.013302130669466871
Botswana,0.17398602175225655,0.8815411960644363,0.59808289036993,0.0006930530106634485,0.0014073544692032908
Tanzania,0.17347095975753235,0.7183314439266074,0.7284742271750168,0.002952822039302057,0.04208798490452853
Central African Republic,0.1734136952689995,0.5120292228240332,0.8840007015460984,8.778673970045619e-05,0.0031641984934980202
Zimbabwe,0.13970392483893418,0.7298988117731035,0.5751463802919508,0.0008357209275776406,0.010277077335776432
Afghanistan,0.0,0.7759583490783895,0.5697822508836776,0.0009342756387130747,0.02733793581791917
Democratic Republic of the Congo,0.32528901564916046,0.3770416106142672,0.8252406338199179,0.00178389151732498,0.053792756816298484
Republic of the Congo,0.2712999286521815,0.15605100222530136,0.8252406338199179,0.0005414507709656005,0.00318286409147927
Somalia,0.4750467304641019,0.74568585296217,0.8707722387415335,0.00022866134410515657,0.009521544207295927
Syria,0.08376893035525483,0.8035436889616663,0.5760717867839503,0.000761309785533317,0.012499227799412014
Jordan,0.5008012419290918,0.8035436889616663,0.5752184247591804,0.001815835835675145,0.006309615832310361
Yemen,0.288088054644175,0.8035436889616663,0.8081061150535598,0.00199997073491601,0.018525524114185565
Myanmar,0.33196611121415787,0.3770416106142672,0.896042844499608,0.0029831572130850606,0.037087503887339945
Laos,0.4405166076851154,0.15605100222530136,0.896042844499608,0.0006627204994968099,0.005309674602465211
Sri Lanka,0.3250982414901605,0.15605100222530136,0.9003299120369114,0.0038211852847988732,0.014606606351695913
Malaysia,0.6110687058310486,0.15605100222530136,0.8892476652006145,0.01435696079744898,0.021200399515115844
Venezuela,0.8094738311909709,0.6585212226560861,0.8688218712393074,0.022995767981724303,0.021066318291134922
Suriname,0.7062650111720115,0.6585212226560861,0.8657478826799054,0.0002188548747705987,0.00013659298719439806
Haiti,0.372219458763142,0.6585212226560861,0.8252406338199179,0.0006821345786332322,0.0073226631774610425
Dominican Republic,0.4422335751161146,0.6585212226560861,0.8368616613151285,0.0,0.007029262578102162
